"Label (Grouping)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone, not Hispanic or Latino","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over","FAMILIES","FAMILIES!!Families","FAMILIES!!Families!!With own children of householder under 18 years","FAMILIES!!Families!!With no own children of householder under 18 years","FAMILIES!!Families!!Married-couple families","FAMILIES!!Families!!Married-couple families!!With own children under 18 years","FAMILIES!!Families!!Female householder, no spouse present","FAMILIES!!Families!!Female householder, no spouse present!!With own children under 18 years","FAMILIES!!Families!!Male householder, no spouse present","FAMILIES!!Families!!Male householder, no spouse present!!With own children under 18 years","FAMILY INCOME BY FAMILY SIZE","FAMILY INCOME BY FAMILY SIZE!!2-person families","FAMILY INCOME BY FAMILY SIZE!!3-person families","FAMILY INCOME BY FAMILY SIZE!!4-person families","FAMILY INCOME BY FAMILY SIZE!!5-person families","FAMILY INCOME BY FAMILY SIZE!!6-person families","FAMILY INCOME BY FAMILY SIZE!!7-or-more person families","FAMILY INCOME BY NUMBER OF EARNERS","FAMILY INCOME BY NUMBER OF EARNERS!!No earners","FAMILY INCOME BY NUMBER OF EARNERS!!1 earner","FAMILY INCOME BY NUMBER OF EARNERS!!2 earners","FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners","NONFAMILY HOUSEHOLDS","NONFAMILY HOUSEHOLDS!!Nonfamily households","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone"
"        Margin of Error","","±15,629","","±15,841","**","**","**","**","**","**","±42,292","±16,350","","**","±45,136","±27,848","±27,172","","±17,162","±32,530","±18,109","±12,193","±52,994","±23,929","**","±64,720","**","","±27,709","±37,973","±46,915","±18,210","**","±111,220","","±36,752","±20,620","±13,255","±24,571","","±12,500","±25,445","±13,129","±40,121","±12,041","±7,524","**"
"ZCTA5 78737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,280","","5,501","112","22","211","0","90","344","805","5,065","","0","2,114","2,764","1,402","","5,591","3,300","2,291","4,781","2,770","290","179","520","351","","1,976","1,322","1,388","716","131","58","","574","2,073","2,471","473","","689","406","399","7","283","189","94"
"        Margin of Error","","±507","","±432","±74","±29","±116","±26","±50","±246","±308","±436","","±26","±408","±323","±181","","±525","±533","±322","±452","±433","±91","±75","±256","±249","","±269","±434","±329","±278","±71","±53","","±144","±475","±347","±192","","±170","±125","±125","±7","±95","±93","±70"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,280","","87.6%","1.8%","0.4%","3.4%","0.0%","1.4%","5.5%","12.8%","80.7%","","0.0%","33.7%","44.0%","22.3%","","5,591","59.0%","41.0%","85.5%","49.5%","5.2%","3.2%","9.3%","6.3%","","35.3%","23.6%","24.8%","12.8%","2.3%","1.0%","","10.3%","37.1%","44.2%","8.5%","","689","58.9%","57.9%","1.0%","41.1%","27.4%","13.6%"
"        Margin of Error","","±507","","±4.5","±1.2","±0.5","±1.7","±0.7","±0.8","±3.7","±4.5","±4.8","","±0.7","±4.9","±4.1","±3.3","","±525","±6.0","±6.0","±4.3","±5.4","±1.7","±1.4","±4.2","±4.2","","±5.0","±6.8","±5.6","±4.7","±1.3","±0.9","","±2.6","±6.6","±5.5","±3.5","","±170","±9.9","±9.9","±1.0","±9.9","±11.9","±9.6"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","134,545","","130,657","163,333","-","200,804","-","-","185,601","131,823","133,006","","-","180,795","139,607","73,864","","138,766","169,896","117,770","159,055","176,081","76,176","76,287","92,042","91,364","","112,292","144,500","173,245","178,382","-","250,000+","","73,580","134,813","171,458","137,993","","53,969","53,553","53,399","120,750","-","-","-"
"        Margin of Error","","±10,648","","±10,330","±124,518","**","±135,986","**","**","±15,029","±83,352","±10,226","","**","±21,348","±31,308","±15,208","","±21,260","±16,563","±11,777","±22,037","±10,294","±19,267","±21,644","±36,717","±57,661","","±27,790","±55,310","±18,923","±39,192","**","***","","±8,933","±33,970","±14,228","±47,094","","±12,934","±9,137","±9,046","±1,828","**","**","**"
"ZCTA5 78738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,368","","5,350","31","0","649","0","95","243","796","4,837","","85","2,260","2,346","1,677","","4,477","2,135","2,342","3,908","1,653","465","378","104","104","","2,374","797","1,046","179","81","0","","644","1,682","1,980","171","","1,891","821","757","64","1,070","831","239"
"        Margin of Error","","±464","","±446","±26","±22","±231","±22","±94","±192","±301","±409","","±56","±417","±257","±317","","±383","±252","±329","±394","±221","±193","±187","±69","±69","","±345","±163","±210","±65","±67","±22","","±168","±319","±236","±84","","±530","±186","±178","±47","±499","±463","±195"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,368","","84.0%","0.5%","0.0%","10.2%","0.0%","1.5%","3.8%","12.5%","76.0%","","1.3%","35.5%","36.8%","26.3%","","4,477","47.7%","52.3%","87.3%","36.9%","10.4%","8.4%","2.3%","2.3%","","53.0%","17.8%","23.4%","4.0%","1.8%","0.0%","","14.4%","37.6%","44.2%","3.8%","","1,891","43.4%","40.0%","3.4%","56.6%","43.9%","12.6%"
"        Margin of Error","","±464","","±4.5","±0.4","±0.7","±3.5","±0.7","±1.5","±3.0","±4.4","±5.3","","±0.9","±5.3","±4.6","±4.4","","±383","±4.9","±4.9","±4.5","±4.7","±4.2","±4.0","±1.6","±1.6","","±4.9","±3.5","±4.5","±1.5","±1.5","±1.0","","±3.6","±5.5","±5.0","±1.9","","±530","±13.2","±12.5","±2.5","±13.2","±15.9","±9.6"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","117,371","","118,636","-","-","84,735","-","-","196,528","106,667","123,397","","66,354","115,144","155,368","109,107","","150,903","153,224","147,917","160,438","175,880","89,803","125,057","116,458","116,458","","128,793","181,161","171,447","173,438","117,270","-","","113,438","116,681","186,506","207,083","","51,420","41,875","38,750","-","51,896","50,977","233,988"
"        Margin of Error","","±14,680","","±18,317","**","**","±64,081","**","**","±165,860","±69,184","±24,506","","±35,881","±46,101","±31,897","±23,045","","±18,498","±18,412","±31,524","±19,962","±27,523","±55,951","±86,242","±48,580","±48,580","","±14,463","±30,396","±44,528","±61,358","±101,135","**","","±18,140","±22,426","±9,716","±39,584","","±8,121","±15,730","±10,745","**","±27,333","±7,733","±219,285"
"ZCTA5 78739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,788","","5,551","78","0","831","0","105","223","649","5,076","","0","2,509","3,139","1,140","","5,891","3,639","2,252","5,549","3,434","204","95","138","110","","1,672","1,610","1,970","492","124","23","","341","1,844","3,125","581","","897","490","460","30","407","310","97"
"        Margin of Error","","±472","","±379","±86","±26","±298","±26","±73","±107","±201","±368","","±26","±326","±369","±164","","±454","±413","±282","±460","±415","±93","±63","±90","±77","","±263","±366","±332","±151","±87","±26","","±128","±315","±380","±180","","±261","±232","±224","±30","±139","±130","±76"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,788","","81.8%","1.1%","0.0%","12.2%","0.0%","1.5%","3.3%","9.6%","74.8%","","0.0%","37.0%","46.2%","16.8%","","5,891","61.8%","38.2%","94.2%","58.3%","3.5%","1.6%","2.3%","1.9%","","28.4%","27.3%","33.4%","8.4%","2.1%","0.4%","","5.8%","31.3%","53.0%","9.9%","","897","54.6%","51.3%","3.3%","45.4%","34.6%","10.8%"
"        Margin of Error","","±472","","±4.5","±1.2","±0.7","±4.0","±0.7","±1.1","±1.5","±2.8","±4.8","","±0.7","±3.7","±3.9","±2.7","","±454","±4.4","±4.4","±2.0","±4.5","±1.6","±1.1","±1.5","±1.3","","±4.4","±5.4","±4.9","±2.6","±1.5","±0.4","","±2.2","±4.7","±5.2","±2.9","","±261","±15.0","±14.9","±3.2","±15.0","±14.5","±8.5"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","169,023","","173,281","148,500","-","163,994","-","-","165,710","174,375","171,500","","-","203,188","173,125","95,893","","180,868","205,888","154,762","181,576","211,435","70,417","51,941","-","-","","160,000","192,600","198,798","182,250","250,000+","-","","83,558","163,164","206,217","197,438","","83,422","71,667","71,167","-","130,845","118,929","250,000+"
"        Margin of Error","","±13,664","","±16,324","±9,070","**","±82,492","**","**","±70,980","±21,168","±18,124","","**","±26,278","±23,918","±31,954","","±17,005","±18,993","±22,517","±19,728","±16,721","±43,728","±2,334","**","**","","±20,421","±49,947","±34,507","±56,471","***","**","","±23,257","±25,615","±19,530","±32,604","","±17,199","±30,537","±34,004","**","±24,803","±65,962","***"
"ZCTA5 78741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","20,714","","14,245","2,172","160","862","57","1,982","1,236","8,277","8,637","","2,948","11,633","4,573","1,560","","6,773","2,933","3,840","3,616","1,307","2,399","1,482","758","144","","3,392","1,331","1,013","841","65","131","","571","2,139","3,437","626","","13,941","6,088","4,060","2,028","7,853","4,636","3,217"
"        Margin of Error","","±874","","±761","±403","±103","±218","±68","±411","±414","±748","±601","","±278","±796","±590","±265","","±555","±388","±446","±430","±303","±414","±338","±223","±88","","±454","±311","±272","±236","±40","±107","","±199","±296","±414","±262","","±831","±709","±652","±346","±635","±401","±515"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","20,714","","68.8%","10.5%","0.8%","4.2%","0.3%","9.6%","6.0%","40.0%","41.7%","","14.2%","56.2%","22.1%","7.5%","","6,773","43.3%","56.7%","53.4%","19.3%","35.4%","21.9%","11.2%","2.1%","","50.1%","19.7%","15.0%","12.4%","1.0%","1.9%","","8.4%","31.6%","50.7%","9.2%","","13,941","43.7%","29.1%","14.5%","56.3%","33.3%","23.1%"
"        Margin of Error","","±874","","±2.8","±1.9","±0.5","±1.0","±0.3","±1.9","±1.9","±2.7","±2.8","","±1.5","±2.8","±2.5","±1.3","","±555","±4.5","±4.5","±5.2","±4.3","±5.0","±4.4","±3.1","±1.3","","±4.7","±4.2","±4.1","±3.3","±0.6","±1.6","","±2.7","±3.8","±5.0","±3.7","","±831","±3.9","±4.0","±2.4","±3.9","±3.1","±3.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","52,048","","52,240","43,377","-","72,955","-","46,641","68,009","42,890","63,059","","34,243","58,657","53,443","37,569","","55,842","32,356","70,273","74,837","53,818","27,467","22,799","51,957","31,250","","65,592","43,424","56,190","43,373","-","58,715","","14,761","27,894","73,612","97,937","","49,708","40,855","33,874","64,330","56,470","43,851","79,708"
"        Margin of Error","","±3,180","","±3,577","±11,562","**","±10,427","**","±12,083","±22,845","±5,148","±5,708","","±3,107","±2,816","±10,995","±12,578","","±6,900","±8,100","±6,127","±8,496","±21,754","±6,461","±5,301","±22,500","±29,146","","±9,958","±6,551","±21,330","±14,238","**","±1,513","","±6,753","±5,869","±3,946","±24,055","","±3,734","±7,206","±7,061","±15,087","±5,148","±6,324","±9,412"
"ZCTA5 78742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","273","","163","53","0","0","0","51","6","98","116","","0","95","120","58","","164","50","114","67","17","32","20","65","13","","83","40","11","4","0","26","","18","70","46","30","","109","52","12","40","57","39","18"
"        Margin of Error","","±96","","±59","±62","±14","±14","±14","±44","±9","±63","±51","","±14","±61","±77","±22","","±72","±40","±67","±38","±25","±26","±23","±61","±20","","±65","±30","±16","±8","±14","±29","","±16","±66","±31","±30","","±68","±47","±13","±44","±44","±40","±19"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","273","","59.7%","19.4%","0.0%","0.0%","0.0%","18.7%","2.2%","35.9%","42.5%","","0.0%","34.8%","44.0%","21.2%","","164","30.5%","69.5%","40.9%","10.4%","19.5%","12.2%","39.6%","7.9%","","50.6%","24.4%","6.7%","2.4%","0.0%","15.9%","","11.0%","42.7%","28.0%","18.3%","","109","47.7%","11.0%","36.7%","52.3%","35.8%","16.5%"
"        Margin of Error","","±96","","±18.4","±19.5","±15.2","±15.2","±15.2","±13.7","±3.2","±18.1","±17.5","","±15.2","±18.9","±19.7","±10.4","","±72","±22.3","±22.3","±22.4","±14.6","±16.9","±14.3","±25.3","±11.9","","±24.3","±18.4","±10.0","±5.2","±23.7","±17.1","","±10.3","±28.1","±17.6","±17.9","","±68","±30.2","±12.4","±29.2","±30.2","±31.1","±16.5"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","59,792","","58,897","90,430","-","-","-","43,750","-","53,056","58,676","","-","58,125","54,167","68,571","","58,083","59,000","53,056","64,688","-","56,250","-","41,445","-","","52,639","58,382","-","-","-","-","","-","41,406","59,853","59,615","","32,132","44,083","-","44,167","26,477","-","-"
"        Margin of Error","","±11,358","","±10,952","±17,110","**","**","**","±19,982","**","±20,520","±31,425","","**","±12,806","±53,992","±16,077","","±18,326","±1,097","±25,704","±10,351","**","±11,028","**","±29,985","**","","±32,806","±31,212","**","**","**","**","","**","±14,149","±11,510","±21,778","","±23,124","±9,636","**","±29,828","±19,639","**","**"
"ZCTA5 78744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","16,053","","10,124","1,614","102","253","8","2,768","1,184","9,651","4,235","","842","8,141","5,336","1,734","","11,313","5,546","5,767","6,989","3,362","3,296","1,847","1,028","337","","3,950","2,670","2,156","999","904","634","","575","3,448","4,958","2,332","","4,740","2,208","1,679","529","2,532","1,660","872"
"        Margin of Error","","±945","","±658","±322","±80","±111","±13","±627","±535","±882","±424","","±253","±774","±611","±514","","±917","±667","±760","±867","±650","±578","±359","±333","±198","","±696","±640","±448","±260","±438","±274","","±172","±494","±741","±588","","±430","±320","±301","±158","±360","±306","±256"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","16,053","","63.1%","10.1%","0.6%","1.6%","0.0%","17.2%","7.4%","60.1%","26.4%","","5.2%","50.7%","33.2%","10.8%","","11,313","49.0%","51.0%","61.8%","29.7%","29.1%","16.3%","9.1%","3.0%","","34.9%","23.6%","19.1%","8.8%","8.0%","5.6%","","5.1%","30.5%","43.8%","20.6%","","4,740","46.6%","35.4%","11.2%","53.4%","35.0%","18.4%"
"        Margin of Error","","±945","","±3.7","±2.1","±0.5","±0.7","±0.1","±3.6","±3.1","±3.4","±2.6","","±1.6","±3.9","±3.5","±3.0","","±917","±4.8","±4.8","±5.2","±5.3","±4.9","±3.1","±2.9","±1.7","","±5.2","±5.4","±3.7","±2.4","±3.7","±2.4","","±1.5","±4.3","±5.2","±4.6","","±430","±5.6","±5.3","±3.4","±5.6","±5.8","±4.9"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","62,905","","59,622","52,804","47,083","93,872","-","66,255","83,721","60,498","68,556","","40,290","58,996","65,374","72,250","","66,280","52,388","80,189","74,027","66,850","35,435","28,552","55,682","31,917","","62,121","63,900","63,837","76,366","119,259","99,000","","-","32,861","74,047","112,337","","48,272","41,359","30,633","89,830","54,474","41,556","87,101"
