"Label (Grouping)","Total civilian noninstitutionalized population","Total civilian noninstitutionalized population!!SEX","Total civilian noninstitutionalized population!!SEX!!Male","Total civilian noninstitutionalized population!!SEX!!Female","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Total civilian noninstitutionalized population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino (of any race)","Total civilian noninstitutionalized population!!AGE","Total civilian noninstitutionalized population!!AGE!!Under 5 years","Total civilian noninstitutionalized population!!AGE!!5 to 17 years","Total civilian noninstitutionalized population!!AGE!!18 to 34 years","Total civilian noninstitutionalized population!!AGE!!35 to 64 years","Total civilian noninstitutionalized population!!AGE!!65 to 74 years","Total civilian noninstitutionalized population!!AGE!!75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population under 18 years!!Population under 5 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population under 18 years!!Population 5 to 17 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population under 18 years!!Population under 5 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population under 18 years!!Population 5 to 17 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population under 18 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 65 years and over!!Population 75 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years!!Population 18 to 34 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years!!Population 35 to 64 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 65 years and over","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 65 years and over!!Population 65 to 74 years","Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 65 years and over!!Population 75 years and over"
"        Margin of Error","±1.2","","±1.4","±1.7","","±1.5","±8.1","±57.8","±2.2","**","±14.4","±3.1","±1.6","±2.8","","±2.4","±2.0","±1.8","±1.9","±5.7","±12.7","","±0.7","±0.9","±2.4","±1.2","±0.6","±0.3","±0.9","±4.4","±4.5","±10.1","±0.4","±0.6","±2.4","±0.7","±0.5","±0.6","±0.6","±2.4","±1.0","±8.8","±0.8","±1.6","±0.9","±1.3","±1.3","±2.8","±1.1","±10.4","±0.8","±0.7","±0.7","±0.9","±0.9","±4.1","±3.3","±12.3","±0.5","±0.7","±0.3","±0.8","±0.4","±3.1","±1.1","±11.6","±1.2","±0.9","±1.4","±1.3","±4.6","±3.5","±12.4"
"ZCTA5 78750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","33,754","","16,795","16,959","","22,708","2,374","157","5,111","5","819","2,580","19,698","4,821","","1,897","6,149","7,125","14,053","3,022","1,508","","(X)","8,046","1,897","6,149","21,178","7,125","14,053","4,530","3,022","1,508","(X)","8,046","1,897","6,149","21,178","7,125","14,053","4,530","3,022","1,508","(X)","6,149","21,178","7,125","14,053","4,530","3,022","1,508","(X)","6,149","21,178","7,125","14,053","4,530","3,022","1,508","(X)","6,149","21,178","7,125","14,053","4,530","3,022","1,508","(X)","21,178","7,125","14,053","4,530","3,022","1,508"
"        Margin of Error","±2,272","","±1,297","±1,345","","±1,864","±902","±109","±1,091","±8","±529","±974","±1,902","±873","","±458","±1,100","±849","±1,232","±361","±246","","(X)","±1,387","±458","±1,100","±1,486","±849","±1,232","±438","±361","±246","(X)","±1,387","±458","±1,100","±1,486","±849","±1,232","±438","±361","±246","(X)","±1,100","±1,486","±849","±1,232","±438","±361","±246","(X)","±1,100","±1,486","±849","±1,232","±438","±361","±246","(X)","±1,100","±1,486","±849","±1,232","±438","±361","±246","(X)","±1,486","±849","±1,232","±438","±361","±246"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,751","","1,387","1,364","","1,900","419","6","229","0","48","149","1,637","338","","0","344","411","908","454","634","","675","57","0","57","164","24","140","454","198","256","632","102","0","102","400","83","317","130","44","86","1,033","176","573","273","300","284","60","224","1,068","0","436","91","345","632","244","388","355","40","90","45","45","225","82","143","713","316","49","267","397","84","313"
"        Margin of Error","±575","","±360","±395","","±401","±366","±10","±120","±30","±57","±112","±342","±155","","±30","±166","±198","±330","±109","±187","","±224","±88","±30","±88","±105","±40","±86","±158","±72","±127","±284","±102","±30","±102","±278","±86","±269","±62","±27","±53","±289","±90","±190","±150","±98","±147","±43","±141","±311","±30","±240","±68","±222","±168","±90","±154","±119","±46","±61","±46","±40","±105","±41","±97","±252","±152","±47","±143","±160","±46","±148"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8.2%","","8.3%","8.0%","","8.4%","17.6%","3.8%","4.5%","0.0%","5.9%","5.8%","8.3%","7.0%","","0.0%","5.6%","5.8%","6.5%","15.0%","42.0%","","2.0%","0.7%","0.0%","0.9%","0.8%","0.3%","1.0%","10.0%","6.6%","17.0%","1.9%","1.3%","0.0%","1.7%","1.9%","1.2%","2.3%","2.9%","1.5%","5.7%","3.2%","2.9%","2.7%","3.8%","2.1%","6.3%","2.0%","14.9%","3.4%","0.0%","2.1%","1.3%","2.5%","14.0%","8.1%","25.7%","1.1%","0.7%","0.4%","0.6%","0.3%","5.0%","2.7%","9.5%","2.8%","1.5%","0.7%","1.9%","8.8%","2.8%","20.8%"
"        Margin of Error","±1.7","","±2.1","±2.3","","±1.9","±14.7","±6.9","±2.4","±100.0","±6.4","±4.1","±1.9","±3.3","","±2.3","±2.8","±2.8","±2.2","±3.4","±10.2","","±0.7","±1.1","±2.3","±1.4","±0.5","±0.6","±0.6","±3.1","±2.2","±7.3","±0.8","±1.3","±2.3","±1.6","±1.3","±1.2","±1.9","±1.3","±0.9","±3.4","±0.9","±1.6","±0.9","±2.1","±0.7","±3.1","±1.4","±8.7","±0.9","±0.7","±1.1","±1.0","±1.5","±3.5","±3.0","±9.3","±0.4","±0.8","±0.3","±0.7","±0.3","±2.2","±1.4","±6.1","±0.9","±0.7","±0.7","±1.0","±3.3","±1.5","±9.2"
"ZCTA5 78751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","16,089","","8,610","7,479","","12,544","496","78","1,202","52","620","1,097","10,737","3,266","","382","656","9,636","4,553","627","235","","(X)","1,038","382","656","14,189","9,636","4,553","862","627","235","(X)","1,038","382","656","14,189","9,636","4,553","862","627","235","(X)","656","14,189","9,636","4,553","862","627","235","(X)","656","14,189","9,636","4,553","862","627","235","(X)","656","14,189","9,636","4,553","862","627","235","(X)","14,189","9,636","4,553","862","627","235"
"        Margin of Error","±1,354","","±879","±762","","±1,015","±225","±58","±458","±50","±375","±577","±934","±807","","±134","±207","±1,099","±611","±160","±101","","(X)","±252","±134","±207","±1,287","±1,099","±611","±178","±160","±101","(X)","±252","±134","±207","±1,287","±1,099","±611","±178","±160","±101","(X)","±207","±1,287","±1,099","±611","±178","±160","±101","(X)","±207","±1,287","±1,099","±611","±178","±160","±101","(X)","±207","±1,287","±1,099","±611","±178","±160","±101","(X)","±1,287","±1,099","±611","±178","±160","±101"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,263","","710","553","","818","132","0","11","18","24","260","757","316","","17","41","544","423","163","75","","374","17","17","0","231","149","82","126","96","30","313","0","0","0","279","180","99","34","13","21","744","41","656","404","252","47","47","0","289","0","198","108","90","91","37","54","101","0","67","29","38","34","15","19","516","447","285","162","69","15","54"
"        Margin of Error","±410","","±237","±237","","±209","±81","±22","±17","±30","±28","±324","±203","±321","","±30","±48","±368","±131","±106","±44","","±215","±30","±30","±22","±190","±181","±54","±99","±95","±25","±197","±22","±22","±22","±196","±183","±59","±30","±21","±22","±381","±48","±380","±361","±113","±37","±37","±22","±99","±22","±91","±72","±53","±49","±31","±40","±62","±22","±54","±37","±38","±28","±18","±21","±330","±336","±327","±86","±41","±18","±40"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","7.9%","","8.2%","7.4%","","6.5%","26.6%","0.0%","0.9%","34.6%","3.9%","23.7%","7.1%","9.7%","","4.5%","6.3%","5.6%","9.3%","26.0%","31.9%","","2.3%","1.6%","4.5%","0.0%","1.6%","1.5%","1.8%","14.6%","15.3%","12.8%","1.9%","0.0%","0.0%","0.0%","2.0%","1.9%","2.2%","3.9%","2.1%","8.9%","4.7%","6.3%","4.6%","4.2%","5.5%","5.5%","7.5%","0.0%","1.8%","0.0%","1.4%","1.1%","2.0%","10.6%","5.9%","23.0%","0.6%","0.0%","0.5%","0.3%","0.8%","3.9%","2.4%","8.1%","3.4%","3.2%","3.0%","3.6%","8.0%","2.4%","23.0%"
"        Margin of Error","±2.4","","±2.8","±2.9","","±1.6","±15.4","±39.5","±1.5","±45.2","±5.1","±26.5","±1.8","±9.6","","±7.2","±6.6","±3.7","±2.9","±13.6","±15.9","","±1.3","±2.8","±7.2","±6.6","±1.3","±1.8","±1.2","±10.1","±13.0","±11.3","±1.2","±4.2","±11.1","±6.6","±1.4","±1.9","±1.3","±3.4","±3.2","±9.6","±2.4","±6.6","±2.6","±3.6","±2.5","±4.3","±6.0","±17.3","±0.6","±6.6","±0.6","±0.7","±1.2","±5.4","±4.8","±14.3","±0.4","±6.6","±0.4","±0.4","±0.8","±3.2","±2.9","±9.3","±2.1","±2.3","±3.3","±2.0","±4.6","±2.9","±14.3"
"ZCTA5 78752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,765","","11,771","8,994","","11,083","2,360","1,023","951","89","2,946","2,313","6,423","10,324","","1,558","2,385","7,799","7,166","1,038","819","","(X)","3,943","1,558","2,385","14,965","7,799","7,166","1,857","1,038","819","(X)","3,943","1,558","2,385","14,965","7,799","7,166","1,857","1,038","819","(X)","2,385","14,965","7,799","7,166","1,857","1,038","819","(X)","2,385","14,965","7,799","7,166","1,857","1,038","819","(X)","2,385","14,965","7,799","7,166","1,857","1,038","819","(X)","14,965","7,799","7,166","1,857","1,038","819"
"        Margin of Error","±1,980","","±1,261","±1,182","","±1,589","±871","±468","±402","±117","±1,054","±1,038","±934","±1,583","","±680","±505","±1,001","±1,076","±254","±276","","(X)","±957","±680","±505","±1,435","±1,001","±1,076","±337","±254","±276","(X)","±957","±680","±505","±1,435","±1,001","±1,076","±337","±254","±276","(X)","±505","±1,435","±1,001","±1,076","±337","±254","±276","(X)","±505","±1,435","±1,001","±1,076","±337","±254","±276","(X)","±505","±1,435","±1,001","±1,076","±337","±254","±276","(X)","±1,435","±1,001","±1,076","±337","±254","±276"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,629","","1,659","970","","1,173","775","55","49","0","352","225","693","1,032","","0","181","379","1,320","293","456","","469","0","0","0","274","28","246","195","119","76","670","0","0","0","572","84","488","98","52","46","1,057","176","614","134","480","267","129","138","1,322","5","750","129","621","567","217","350","366","5","173","118","55","188","32","156","1,218","797","202","595","421","124","297"
"        Margin of Error","±617","","±505","±336","","±333","±404","±66","±61","±26","±236","±160","±238","±413","","±26","±104","±168","±487","±144","±230","","±178","±26","±26","±26","±126","±33","±128","±125","±98","±65","±366","±26","±26","±26","±372","±81","±346","±78","±59","±40","±308","±104","±224","±80","±209","±154","±97","±139","±453","±10","±385","±115","±365","±214","±115","±203","±188","±10","±122","±116","±45","±139","±36","±135","±422","±381","±126","±357","±187","±99","±177"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","12.7%","","14.1%","10.8%","","10.6%","32.8%","5.4%","5.2%","0.0%","11.9%","9.7%","10.8%","10.0%","","0.0%","7.6%","4.9%","18.4%","28.2%","55.7%","","2.3%","0.0%","0.0%","0.0%","1.8%","0.4%","3.4%","10.5%","11.5%","9.3%","3.2%","0.0%","0.0%","0.0%","3.8%","1.1%","6.8%","5.3%","5.0%","5.6%","5.5%","7.4%","4.1%","1.7%","6.7%","14.4%","12.4%","16.8%","6.9%","0.2%","5.0%","1.7%","8.7%","30.5%","20.9%","42.7%","1.9%","0.2%","1.2%","1.5%","0.8%","10.1%","3.1%","19.0%","7.2%","5.3%","2.6%","8.3%","22.7%","11.9%","36.3%"
"        Margin of Error","±2.7","","±3.8","±3.5","","±3.0","±11.8","±5.9","±6.2","±36.9","±7.9","±8.3","±3.3","±3.9","","±2.8","±4.3","±2.2","±5.7","±11.4","±17.9","","±0.8","±1.1","±2.8","±1.9","±0.8","±0.4","±1.7","±5.9","±8.7","±7.0","±1.7","±1.1","±2.8","±1.9","±2.4","±1.0","±4.4","±4.0","±5.5","±5.3","±1.6","±4.3","±1.5","±1.0","±2.8","±7.9","±8.6","±15.2","±2.2","±0.4","±2.4","±1.5","±4.7","±10.0","±10.2","±17.5","±1.0","±0.4","±0.8","±1.6","±0.6","±7.2","±3.6","±13.9","±2.4","±2.4","±1.7","±4.7","±8.8","±8.8","±15.4"
"ZCTA5 78753","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","59,848","","31,719","28,129","","32,612","9,028","1,318","5,070","0","9,167","2,653","12,522","32,218","","4,461","10,643","18,682","21,895","2,829","1,338","","(X)","15,104","4,461","10,643","40,577","18,682","21,895","4,167","2,829","1,338","(X)","15,104","4,461","10,643","40,577","18,682","21,895","4,167","2,829","1,338","(X)","10,643","40,577","18,682","21,895","4,167","2,829","1,338","(X)","10,643","40,577","18,682","21,895","4,167","2,829","1,338","(X)","10,643","40,577","18,682","21,895","4,167","2,829","1,338","(X)","40,577","18,682","21,895","4,167","2,829","1,338"
"        Margin of Error","±3,172","","±1,992","±1,698","","±2,370","±1,453","±622","±912","±33","±1,873","±1,013","±1,606","±2,434","","±681","±1,362","±1,630","±1,462","±547","±249","","(X)","±1,600","±681","±1,362","±2,212","±1,630","±1,462","±570","±547","±249","(X)","±1,600","±681","±1,362","±2,212","±1,630","±1,462","±570","±547","±249","(X)","±1,362","±2,212","±1,630","±1,462","±570","±547","±249","(X)","±1,362","±2,212","±1,630","±1,462","±570","±547","±249","(X)","±1,362","±2,212","±1,630","±1,462","±570","±547","±249","(X)","±2,212","±1,630","±1,462","±570","±547","±249"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","7,774","","3,794","3,980","","4,447","1,753","128","401","0","688","357","2,258","3,227","","13","1,287","1,282","3,351","912","929","","1,666","13","13","0","964","161","803","689","346","343","1,390","159","0","159","998","333","665","233","105","128","4,267","1,140","2,345","782","1,563","782","389","393","3,163","10","1,925","301","1,624","1,228","655","573","1,533","265","851","181","670","417","239","178","2,248","1,537","463","1,074","711","277","434"
"        Margin of Error","±974","","±594","±627","","±758","±503","±121","±183","±33","±304","±249","±452","±789","","±23","±477","±415","±503","±333","±224","","±406","±23","±23","±33","±301","±130","±267","±290","±245","±150","±525","±120","±33","±120","±483","±250","±340","±152","±123","±83","±748","±439","±494","±267","±393","±325","±256","±210","±567","±16","±439","±194","±384","±366","±300","±193","±502","±260","±324","±172","±275","±257","±225","±95","±570","±456","±270","±323","±237","±169","±161"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","13.0%","","12.0%","14.1%","","13.6%","19.4%","9.7%","7.9%","-","7.5%","13.5%","18.0%","10.0%","","0.3%","12.1%","6.9%","15.3%","32.2%","69.4%","","2.8%","0.1%","0.3%","0.0%","2.4%","0.9%","3.7%","16.5%","12.2%","25.6%","2.3%","1.1%","0.0%","1.5%","2.5%","1.8%","3.0%","5.6%","3.7%","9.6%","7.7%","10.7%","5.8%","4.2%","7.1%","18.8%","13.8%","29.4%","5.7%","0.1%","4.7%","1.6%","7.4%","29.5%","23.2%","42.8%","2.8%","2.5%","2.1%","1.0%","3.1%","10.0%","8.4%","13.3%","5.0%","3.8%","2.5%","4.9%","17.1%","9.8%","32.4%"
"        Margin of Error","±1.5","","±1.8","±2.1","","±2.3","±4.8","±8.4","±3.6","**","±3.3","±5.9","±2.9","±2.4","","±0.5","±4.0","±2.1","±2.1","±9.0","±8.0","","±0.7","±0.2","±0.5","±0.4","±0.7","±0.7","±1.2","±6.3","±7.9","±10.7","±0.9","±0.8","±1.0","±1.1","±1.2","±1.3","±1.5","±3.5","±4.1","±6.0","±1.3","±3.7","±1.2","±1.4","±1.7","±7.3","±8.4","±13.0","±1.0","±0.1","±1.1","±1.0","±1.8","±7.1","±8.7","±10.7","±0.9","±2.4","±0.8","±0.9","±1.2","±6.0","±7.7","±6.6","±1.2","±1.1","±1.4","±1.4","±5.4","±5.7","±10.0"
"ZCTA5 78754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","26,508","","13,237","13,271","","13,611","3,603","145","3,910","95","3,970","1,174","7,134","11,258","","2,478","4,443","7,339","9,818","1,522","908","","(X)","6,921","2,478","4,443","17,157","7,339","9,818","2,430","1,522","908","(X)","6,921","2,478","4,443","17,157","7,339","9,818","2,430","1,522","908","(X)","4,443","17,157","7,339","9,818","2,430","1,522","908","(X)","4,443","17,157","7,339","9,818","2,430","1,522","908","(X)","4,443","17,157","7,339","9,818","2,430","1,522","908","(X)","17,157","7,339","9,818","2,430","1,522","908"
"        Margin of Error","±2,497","","±1,594","±1,329","","±1,550","±1,511","±181","±819","±121","±1,941","±522","±906","±2,266","","±554","±822","±982","±1,052","±655","±419","","(X)","±1,035","±554","±822","±1,490","±982","±1,052","±778","±655","±419","(X)","±1,035","±554","±822","±1,490","±982","±1,052","±778","±655","±419","(X)","±822","±1,490","±982","±1,052","±778","±655","±419","(X)","±822","±1,490","±982","±1,052","±778","±655","±419","(X)","±822","±1,490","±982","±1,052","±778","±655","±419","(X)","±1,490","±982","±1,052","±778","±655","±419"
"    With a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,139","","866","1,273","","1,346","365","29","209","0","24","166","972","398","","0","226","258","805","319","531","","472","0","0","0","122","0","122","350","67","283","359","103","0","103","71","19","52","185","127","58","619","136","368","184","184","115","58","57","1,284","13","599","66","533","672","229","443","509","0","250","55","195","259","87","172","832","285","88","197","547","87","460"
"        Margin of Error","±481","","±219","±431","","±414","±203","±47","±141","±26","±39","±146","±394","±255","","±26","±143","±153","±237","±142","±320","","±167","±26","±26","±26","±82","±26","±82","±147","±61","±132","±164","±90","±26","±90","±64","±23","±58","±122","±106","±51","±269","±100","±228","±165","±117","±94","±69","±59","±463","±23","±290","±86","±237","±354","±127","±331","±292","±26","±232","±83","±162","±168","±108","±134","±382","±173","±88","±125","±346","±108","±327"
"    Percent with a disability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8.1%","","6.5%","9.6%","","9.9%","10.1%","20.0%","5.3%","0.0%","0.6%","14.1%","13.6%","3.5%","","0.0%","5.1%","3.5%","8.2%","21.0%","58.5%","","1.8%","0.0%","0.0%","0.0%","0.7%","0.0%","1.2%","14.4%","4.4%","31.2%","1.4%","1.5%","0.0%","2.3%","0.4%","0.3%","0.5%","7.6%","8.3%","6.4%","2.6%","3.1%","2.1%","2.5%","1.9%","4.7%","3.8%","6.3%","5.3%","0.3%","3.5%","0.9%","5.4%","27.7%","15.0%","48.8%","2.1%","0.0%","1.5%","0.7%","2.0%","10.7%","5.7%","18.9%","4.2%","1.7%","1.2%","2.0%","22.5%","5.7%","50.7%"
